UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,BASE_ID,QUOTE_ID,TRANSFORM_FUNCTION,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN,datetime
HOUR,1735657200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95679.17,95982.62,94909.12,95412.0,1735657200,1735660799,95679.17,95982.62,1735659584,94909.12,1735657704,95412.0,299740,136556,163184,0,1362.37354,130045158.247635,580.5123,55428476.6991045,781.86124,74616681.5485624,0,0,2024-12-31 15:00:00+00:00
HOUR,1735660800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95412.0,95590.52,94606.4,94868.42,1735660800,1735664399,95412.0,95590.52,1735661598,94606.4,1735662736,94868.42,187801,66055,121746,0,1042.48497,99031477.9636168,405.26425,38507453.1895136,637.22072,60524024.7741032,0,0,2024-12-31 16:00:00+00:00
HOUR,1735664400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94868.42,95047.71,93189.59,94120.94,1735664400,1735667999,94868.41,95047.71,1735665070,93189.59,1735666781,94120.94,272735,122052,150683,0,1332.40373,125255037.016848,635.20796,59716688.082163,697.19577,65538348.9348374,0,0,2024-12-31 17:00:00+00:00
HOUR,1735668000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94120.94,94416.72,93779.8,93875.68,1735668000,1735671599,94120.92,94416.72,1735668458,93779.8,1735669667,93875.68,190573,82293,108280,0,816.81017,76860739.0854811,399.45216,37599040.5574008,417.35801,39261698.5280803,0,0,2024-12-31 18:00:00+00:00
HOUR,1735671600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93875.68,94290.91,93712.45,94166.88,1735671600,1735675199,93875.69,94290.91,1735672418,93712.45,1735674223,94166.88,104273,39045,65228,0,462.79342,43506347.5750805,253.35809,23818117.2703003,209.43533,19688230.3047802,0,0,2024-12-31 19:00:00+00:00
HOUR,1735675200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94166.88,94222.5,93450.17,93564.04,1735675200,1735678799,94166.88,94222.5,1735675633,93450.17,1735678618,93564.04,117956,36805,81151,0,733.04147,68753543.8972381,344.26486,32282849.014595,388.77661,36470694.8826431,0,0,2024-12-31 20:00:00+00:00
HOUR,1735678800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93564.04,93964.15,93504.67,93899.68,1735678800,1735682399,93564.01,93964.15,1735681205,93504.67,1735679454,93899.68,68192,29520,38672,0,337.52715,31630123.2501504,170.68198,15994494.2786128,166.84517,15635628.9715376,0,0,2024-12-31 21:00:00+00:00
HOUR,1735682400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93899.68,93899.68,93375.58,93488.84,1735682400,1735685998,93899.67,93899.67,1735682400,93375.58,1735685842,93488.84,53117,24445,28672,0,315.53272,29553641.2813655,162.17454,15190852.5440756,153.35818,14362788.7372899,0,0,2024-12-31 22:00:00+00:00
HOUR,1735686000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93488.84,93756.0,93375.38,93576.0,1735686000,1735689599,93488.83,93756.0,1735686876,93375.38,1735686310,93576.0,68135,35242,32893,0,336.57995,31491901.7556609,177.41226,16600098.9502905,159.16769,14891802.8053704,0,0,2024-12-31 23:00:00+00:00
HOUR,1735689600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93576.0,94509.42,93489.03,94401.14,1735689600,1735693197,93576.0,94509.42,1735693118,93489.03,1735690316,94401.14,93525,54244,39281,0,755.9901,71068810.5594638,421.08319,39596777.7799259,334.90691,31472032.7795379,0,0,2025-01-01 00:00:00+00:00
HOUR,1735693200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94401.14,94408.72,93578.77,93607.74,1735693200,1735696799,94401.13,94408.72,1735693206,93578.77,1735696362,93607.74,79943,34514,45429,0,586.53456,55096606.9066008,257.42023,24187938.3258632,329.11433,30908668.5807376,0,0,2025-01-01 01:00:00+00:00
HOUR,1735696800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93607.74,94105.12,93594.56,94098.91,1735696800,1735700399,93607.74,94105.12,1735699972,93594.56,1735696809,94098.91,55078,35980,19098,0,276.78045,25974090.6358094,185.35204,17393770.432248,91.42841,8580320.2035614,0,0,2025-01-01 02:00:00+00:00
HOUR,1735700400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94098.91,94098.91,93728.22,93838.04,1735700400,1735703999,94098.9,94098.91,1735700414,93728.22,1735703362,93838.04,35001,16979,18022,0,220.99302,20748041.0064055,119.9214,11258665.1827,101.07162,9489375.8237055,0,0,2025-01-01 03:00:00+00:00
HOUR,1735704000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93838.04,93838.04,93500.0,93553.91,1735704000,1735707599,93838.04,93838.04,1735704000,93500.0,1735707555,93553.91,38597,17462,21135,0,279.46909,26179056.1251495,132.98547,12460624.7647896,146.48362,13718431.3603599,0,0,2025-01-01 04:00:00+00:00
HOUR,1735707600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93553.91,93937.19,93547.4,93792.02,1735707600,1735711198,93553.91,93937.19,1735709423,93547.4,1735707653,93792.02,33839,18337,15502,0,209.1794,19610790.8523179,123.21818,11551575.0281896,85.96122,8059215.8241283,0,0,2025-01-01 05:00:00+00:00
HOUR,1735711200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93792.02,93792.02,93568.38,93757.58,1735711200,1735714798,93792.02,93792.02,1735711213,93568.38,1735713423,93757.58,30066,15338,14728,0,272.27846,25503575.8672839,165.90563,15539305.3926565,106.37283,9964270.4746274,0,0,2025-01-01 06:00:00+00:00
HOUR,1735714800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93757.58,93800.0,93664.08,93684.1,1735714800,1735718397,93757.57,93800.0,1735717161,93664.08,1735715625,93684.1,22891,11400,11491,0,197.93458,18551648.8651105,70.38945,6597697.4125302,127.54513,11953951.4525803,0,0,2025-01-01 07:00:00+00:00
HOUR,1735718400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93684.1,93756.02,93304.0,93428.46,1735718400,1735721999,93684.11,93756.02,1735718838,93304.0,1735720138,93428.46,51464,18496,32968,0,481.71173,45055029.9823446,162.13835,15164799.9686353,319.57338,29890230.0137093,0,0,2025-01-01 08:00:00+00:00
HOUR,1735722000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93428.46,93486.29,92888.0,93413.06,1735722000,1735725599,93428.47,93486.29,1735722319,92888.0,1735723590,93413.06,93479,42130,51349,0,798.49773,74409822.919041,404.55111,37715564.8440389,393.94662,36694258.0750021,0,0,2025-01-01 09:00:00+00:00
HOUR,1735725600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93413.06,93536.75,93284.0,93326.23,1735725600,1735729199,93413.07,93536.75,1735726896,93284.0,1735728122,93326.23,49313,22739,26574,0,265.55192,24807034.6658149,118.86289,11103987.671291,146.68903,13703046.9945239,0,0,2025-01-01 10:00:00+00:00
HOUR,1735729200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93326.23,93705.08,93200.0,93444.64,1735729200,1735732799,93326.24,93705.08,1735732009,93200.0,1735729588,93444.64,58142,29479,28663,0,321.72225,30064365.1355826,186.91506,17468842.1876151,134.80719,12595522.9479675,0,0,2025-01-01 11:00:00+00:00
HOUR,1735732800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93444.64,93972.0,93407.07,93820.76,1735732800,1735736399,93444.65,93972.0,1735734534,93407.07,1735733643,93820.76,58928,35873,23055,0,499.35613,46801447.5816958,342.365,32089241.734418,156.99113,14712205.8472778,0,0,2025-01-01 12:00:00+00:00
HOUR,1735736400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,93820.76,94058.79,93600.28,94031.76,1735736400,1735739999,93820.75,94058.79,1735739987,93600.28,1735737752,94031.76,64479,30990,33489,0,340.36387,31931359.7016377,197.44439,18528035.5237668,142.91948,13403324.1778709,0,0,2025-01-01 13:00:00+00:00
HOUR,1735740000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94031.76,94450.85,93671.48,94175.89,1735740000,1735743599,94031.77,94450.85,1735740355,93671.48,1735742034,94175.89,124282,60918,63364,0,751.90697,70772885.8998215,412.93164,38871686.9331352,338.97533,31901198.9666863,0,0,2025-01-01 14:00:00+00:00
HOUR,1735743600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94175.89,94500.0,93900.0,94432.94,1735743600,1735747199,94175.89,94500.0,1735747108,93900.0,1735744450,94432.94,77490,39787,37703,0,486.08395,45796540.6762383,234.7582,22120189.2259643,251.32575,23676351.450274,0,0,2025-01-01 15:00:00+00:00
HOUR,1735747200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94432.94,94492.0,93922.0,94090.49,1735747200,1735750799,94432.94,94492.0,1735747232,93922.0,1735750440,94090.49,87522,38475,49047,0,580.27384,54656651.5247761,287.2075,27055176.3014384,293.06634,27601475.2233377,0,0,2025-01-01 16:00:00+00:00
HOUR,1735750800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94090.49,94189.16,93760.93,94143.85,1735750800,1735754399,94090.5,94189.16,1735754158,93760.93,1735751944,94143.85,61419,26332,35087,0,303.86795,28553055.2011611,151.00514,14189597.1400878,152.86281,14363458.0610733,0,0,2025-01-01 17:00:00+00:00
HOUR,1735754400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94143.85,94380.44,93936.44,94340.06,1735754400,1735757999,94143.84,94380.44,1735757325,93936.44,1735755066,94340.06,54037,24455,29582,0,291.78831,27491847.5828695,161.74273,15240534.6694761,130.04558,12251312.9133934,0,0,2025-01-01 18:00:00+00:00
HOUR,1735758000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94340.06,94823.75,94148.34,94627.07,1735758000,1735761599,94340.06,94823.75,1735760962,94148.34,1735760072,94627.07,85002,40260,44742,0,545.12372,51502887.1875352,269.56099,25473062.4220005,275.56273,26029824.7655347,0,0,2025-01-01 19:00:00+00:00
HOUR,1735761600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94627.07,94852.7,94579.83,94786.23,1735761600,1735765199,94627.08,94852.7,1735764907,94579.83,1735762844,94786.23,59241,26276,32965,0,424.42468,40210106.4870766,191.94445,18186262.4516747,232.48023,22023844.0354019,0,0,2025-01-01 20:00:00+00:00
HOUR,1735765200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94786.23,95151.15,94687.87,94978.48,1735765200,1735768799,94786.23,95151.15,1735766625,94687.87,1735766040,94978.48,85265,44800,40465,0,636.81156,60425238.6004442,363.03885,34450077.6460702,273.77271,25975160.954374,0,0,2025-01-01 21:00:00+00:00
HOUR,1735768800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94978.48,94997.32,94685.81,94802.98,1735768800,1735772399,94978.48,94997.32,1735768888,94685.81,1735769285,94802.98,49494,23476,26018,0,409.77402,38856353.108569,186.53449,17687335.0955042,223.23953,21169018.0130648,0,0,2025-01-01 22:00:00+00:00
HOUR,1735772400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94802.98,94952.29,94542.0,94591.79,1735772400,1735775999,94802.99,94952.29,1735772953,94542.0,1735774611,94591.79,68059,31848,36211,0,436.90784,41376947.0652489,200.4601,18983287.5065712,236.44774,22393659.5586777,0,0,2025-01-01 23:00:00+00:00
HOUR,1735776000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94591.79,95381.7,94392.0,95128.59,1735776000,1735779599,94591.78,95381.7,1735779081,94392.0,1735777090,95128.59,178842,85211,93631,0,1181.76573,112223181.11112,580.02635,55090463.0875336,601.73938,57132718.0230734,0,0,2025-01-02 00:00:00+00:00
HOUR,1735779600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95128.59,95516.0,94699.69,94862.72,1735779600,1735783199,95128.59,95516.0,1735780032,94699.69,1735781571,94862.72,123452,67096,56356,0,1143.36617,108792520.605719,652.50511,62100038.9520478,490.86106,46692481.6540127,0,0,2025-01-02 01:00:00+00:00
HOUR,1735783200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,94862.72,95234.37,94803.03,95234.36,1735783200,1735786799,94862.73,95234.37,1735786798,94803.03,1735783300,95234.36,71796,44828,26968,0,455.65,43302158.0298531,221.53479,21052376.4331689,234.11521,22249781.5966842,0,0,2025-01-02 02:00:00+00:00
HOUR,1735786800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95234.36,95299.24,94913.75,95010.33,1735786800,1735790399,95234.37,95299.24,1735786842,94913.75,1735789684,95010.33,47561,22111,25450,0,290.28586,27593868.7429339,141.84373,13482922.5692355,148.44213,14110946.1736984,0,0,2025-01-02 03:00:00+00:00
HOUR,1735790400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95010.33,96000.0,94984.84,95708.07,1735790400,1735793999,95010.34,96000.0,1735793285,94984.84,1735790820,95708.07,110599,64341,46258,0,925.61919,88472314.4110468,528.64795,50533631.554601,396.97124,37938682.8564458,0,0,2025-01-02 04:00:00+00:00
HOUR,1735794000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95708.07,95800.0,95395.21,95596.48,1735794000,1735797599,95708.07,95800.0,1735795632,95395.21,1735795021,95596.48,79223,39340,39883,0,702.11721,67131525.5918291,367.42407,35128086.3021117,334.69314,32003439.2897174,0,0,2025-01-02 05:00:00+00:00
HOUR,1735797600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95596.48,95697.01,95380.04,95574.99,1735797600,1735801199,95596.48,95697.01,1735797983,95380.04,1735799022,95574.99,59246,33758,25488,0,517.46772,49408449.1790653,298.97139,28544324.8289771,218.49633,20864124.3500882,0,0,2025-01-02 06:00:00+00:00
HOUR,1735801200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95574.99,95880.0,95505.35,95822.0,1735801200,1735804799,95575.0,95880.0,1735803527,95505.35,1735801511,95822.0,53464,28734,24730,0,452.62773,43344714.574143,249.42978,23884696.8430368,203.19795,19460017.7311062,0,0,2025-01-02 07:00:00+00:00
HOUR,1735804800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,95822.0,96211.54,95640.05,96150.0,1735804800,1735808399,95822.01,96211.54,1735808229,95640.05,1735806750,96150.0,84808,46441,38367,0,844.76163,81063998.521037,448.73644,43057598.5932298,396.02519,38006399.9278072,0,0,2025-01-02 08:00:00+00:00
HOUR,1735808400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96150.0,96799.86,96036.86,96755.51,1735808400,1735811999,96150.0,96799.86,1735811826,96036.86,1735808526,96755.51,108158,61433,46725,0,976.02528,94077226.3203808,468.8193,45199567.8438319,507.20598,48877658.4765489,0,0,2025-01-02 09:00:00+00:00
HOUR,1735812000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96755.51,96808.37,96538.77,96708.0,1735812000,1735815599,96755.51,96808.37,1735812008,96538.77,1735815156,96708.0,84692,40836,43856,0,826.74686,79924436.4989508,393.9329,38084070.8672659,432.81396,41840365.6316849,0,0,2025-01-02 10:00:00+00:00
HOUR,1735815600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96708.0,96876.38,96469.46,96732.99,1735815600,1735819199,96708.0,96876.38,1735816148,96469.46,1735817106,96732.99,64369,32908,31461,0,533.66374,51587913.227061,243.18454,23508628.9807795,290.4792,28079284.2462815,0,0,2025-01-02 11:00:00+00:00
HOUR,1735819200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96732.99,96895.0,96609.42,96850.01,1735819200,1735822799,96733.0,96895.0,1735820320,96609.42,1735820640,96850.01,75640,37640,38000,0,677.3051,65536888.2559143,299.57268,28988085.013362,377.73242,36548803.2425523,0,0,2025-01-02 12:00:00+00:00
HOUR,1735822800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96850.01,96988.05,96436.0,96458.17,1735822800,1735826399,96850.01,96988.05,1735823550,96436.0,1735826186,96458.17,95774,47709,48065,0,903.27447,87348109.2384922,387.86062,37514449.6970279,515.41385,49833659.5414643,0,0,2025-01-02 13:00:00+00:00
HOUR,1735826400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96458.17,97440.91,95924.6,97256.49,1735826400,1735829999,96458.17,97440.91,1735828338,95924.6,1735826682,97256.49,352467,171885,180582,0,3007.10456,290970641.127097,1544.93306,149517808.731917,1462.1715,141452832.394436,0,0,2025-01-02 14:00:00+00:00
HOUR,1735830000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97256.49,97323.16,96164.78,96455.01,1735830000,1735833599,97256.48,97323.16,1735830006,96164.78,1735832107,96455.01,334380,160825,173555,0,2007.047,194011343.528336,904.04184,87372415.2501355,1103.00516,106638928.278485,0,0,2025-01-02 15:00:00+00:00
HOUR,1735833600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96455.01,97650.0,96040.04,97229.74,1735833600,1735837199,96455.01,97650.0,1735836596,96040.04,1735833852,97229.74,318172,154248,163924,0,1725.0299,167438825.323418,911.23751,88417872.2779348,813.79239,79020953.0450416,0,0,2025-01-02 16:00:00+00:00
HOUR,1735837200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97229.74,97591.84,96325.44,96757.57,1735837200,1735840799,97229.75,97591.84,1735838095,96325.44,1735840103,96757.57,336972,150153,186819,0,1272.75775,123305062.236016,564.25388,54650773.9868946,708.50387,68654288.2491916,0,0,2025-01-02 17:00:00+00:00
HOUR,1735840800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96757.57,97350.0,96400.0,97319.74,1735840800,1735844399,96757.57,97350.0,1735844348,96400.0,1735841052,97319.74,298186,169100,129086,0,839.9046,81388376.6730356,465.02537,45067216.6603937,374.87923,36321160.0126419,0,0,2025-01-02 18:00:00+00:00
HOUR,1735844400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97319.74,97777.0,97200.0,97317.74,1735844400,1735847999,97319.74,97777.0,1735845925,97200.0,1735846561,97317.74,208680,100635,108045,0,714.40965,69635113.5899966,333.95454,32553629.8589224,380.45511,37081483.7310742,0,0,2025-01-02 19:00:00+00:00
HOUR,1735848000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97317.74,97839.5,97300.0,97306.46,1735848000,1735851599,97317.74,97839.5,1735849312,97300.0,1735851597,97306.46,218888,114470,104418,0,718.8468,70144870.7544989,349.58694,34112718.436833,369.25986,36032152.3176659,0,0,2025-01-02 20:00:00+00:00
HOUR,1735851600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97306.46,97355.77,97040.16,97212.68,1735851600,1735855199,97306.46,97355.77,1735851739,97040.16,1735853549,97212.68,81120,38449,42671,0,394.14727,38310466.0892024,180.45881,17540159.3796905,213.68846,20770306.7095119,0,0,2025-01-02 21:00:00+00:00
HOUR,1735855200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97212.68,97212.69,96666.66,96911.04,1735855200,1735858799,97212.69,97212.69,1735855202,96666.66,1735856593,96911.04,96380,42863,53517,0,418.78092,40589934.9897149,190.39105,18449603.8888742,228.38987,22140331.1008407,0,0,2025-01-02 22:00:00+00:00
HOUR,1735858800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96911.04,97077.78,96758.17,96984.79,1735858800,1735862399,96911.04,97077.78,1735860721,96758.17,1735859395,96984.79,86210,45531,40679,0,441.78434,42809914.0635574,189.59721,18375570.2943291,252.18713,24434343.7692283,0,0,2025-01-02 23:00:00+00:00
HOUR,1735862400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96984.79,97080.96,96796.56,96825.82,1735862400,1735865999,96984.79,97080.96,1735862908,96796.56,1735863724,96825.82,80859,34917,45942,0,315.00973,30537528.6346952,145.96153,14150954.8419259,169.0482,16386573.7927693,0,0,2025-01-03 00:00:00+00:00
HOUR,1735866000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96825.82,97000.0,96650.0,96985.47,1735866000,1735869599,96825.83,97000.0,1735869419,96650.0,1735867055,96985.47,98239,47455,50784,0,342.35914,33143861.4969685,161.29927,15614907.4609631,181.05987,17528954.0360054,0,0,2025-01-03 01:00:00+00:00
HOUR,1735869600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96985.47,97342.44,96856.98,96966.85,1735869600,1735873199,96985.47,97342.44,1735870840,96856.98,1735869864,96966.85,95390,45247,50143,0,388.64008,37750293.2169702,188.46857,18307144.6324501,200.17151,19443148.5845201,0,0,2025-01-03 02:00:00+00:00
HOUR,1735873200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96966.85,97090.91,96833.99,97062.3,1735873200,1735876799,96966.85,97090.91,1735876519,96833.99,1735874531,97062.3,49698,25556,24142,0,255.7492,24802058.6193157,138.78592,13459093.7784132,116.96328,11342964.8409025,0,0,2025-01-03 03:00:00+00:00
HOUR,1735876800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97062.3,97066.18,96766.51,96813.41,1735876800,1735880399,97062.3,97066.18,1735876802,96766.51,1735879986,96813.41,51313,24951,26362,0,265.52213,25730011.7099153,121.83622,11806078.5849994,143.68591,13923933.1249159,0,0,2025-01-03 04:00:00+00:00
HOUR,1735880400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96813.41,96860.48,96590.28,96765.34,1735880400,1735883999,96813.49,96860.48,1735880521,96590.28,1735881944,96765.34,57542,25663,31879,0,316.46331,30607608.4729405,150.86266,14591417.2265153,165.60065,16016191.2464252,0,0,2025-01-03 05:00:00+00:00
HOUR,1735884000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96765.34,96918.56,96512.0,96539.49,1735884000,1735887599,96765.35,96918.56,1735884494,96512.0,1735886854,96539.49,52819,27286,25533,0,382.40263,36978204.5563764,199.37884,19280525.6287717,183.02379,17697678.9276047,0,0,2025-01-03 06:00:00+00:00
HOUR,1735887600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96539.49,96645.83,96280.65,96304.0,1735887600,1735891199,96539.49,96645.83,1735888611,96280.65,1735890085,96304.0,75732,30598,45134,0,546.86929,52735823.6168206,231.64872,22341472.6696759,315.22057,30394350.9471447,0,0,2025-01-03 07:00:00+00:00
HOUR,1735891200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96304.0,96529.84,96100.01,96129.97,1735891200,1735894799,96304.0,96529.84,1735892384,96100.01,1735894725,96129.97,56520,28470,28050,0,543.39121,52324864.8249085,266.93581,25708651.6406171,276.4554,26616213.1842914,0,0,2025-01-03 08:00:00+00:00
HOUR,1735894800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96129.97,96702.48,96107.84,96554.32,1735894800,1735898399,96129.97,96702.48,1735897927,96107.84,1735894804,96554.32,70904,42214,28690,0,527.99485,50934248.9631955,324.69704,31319443.6721967,203.29781,19614805.2909988,0,0,2025-01-03 09:00:00+00:00
HOUR,1735898400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96554.32,96640.01,96402.82,96488.53,1735898400,1735901999,96554.32,96640.01,1735900456,96402.82,1735899175,96488.53,51821,25825,25996,0,355.37669,34293411.1148628,156.72851,15124104.2489452,198.64818,19169306.8659176,0,0,2025-01-03 10:00:00+00:00
HOUR,1735902000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96488.53,96830.0,96482.51,96757.58,1735902000,1735905599,96488.53,96830.0,1735905421,96482.51,1735902107,96757.58,67414,35654,31760,0,448.41508,43366538.0835651,259.14353,25063079.3292979,189.27155,18303458.7542672,0,0,2025-01-03 11:00:00+00:00
HOUR,1735905600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96757.58,96921.36,96666.66,96666.66,1735905600,1735909199,96757.57,96921.36,1735907495,96666.66,1735909199,96666.66,66505,34393,32112,0,387.5824,37514578.7433636,179.09312,17334223.6436543,208.48928,20180355.0997093,0,0,2025-01-03 12:00:00+00:00
HOUR,1735909200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96666.66,96839.71,96472.43,96504.79,1735909200,1735912799,96666.66,96839.71,1735909899,96472.43,1735912789,96504.79,123296,62701,60595,0,630.80373,60941248.0646488,274.66089,26536648.5776765,356.14284,34404599.4869723,0,0,2025-01-03 13:00:00+00:00
HOUR,1735912800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,96504.79,97342.44,96504.79,97016.01,1735912800,1735916399,96504.8,97342.44,1735915208,96504.79,1735912805,97016.01,295162,168197,126965,0,1390.59074,134843609.280709,723.97226,70207602.4394508,666.61848,64636006.840996,0,0,2025-01-03 14:00:00+00:00
HOUR,1735916400,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97016.01,97660.0,96759.12,97521.35,1735916400,1735919999,97016.0,97660.0,1735919185,96759.12,1735917721,97521.35,358373,174273,184100,0,1587.60159,154404896.774399,760.741,73993676.9481263,826.86059,80411219.8264398,0,0,2025-01-03 15:00:00+00:00
HOUR,1735920000,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97521.35,98444.42,97406.54,97868.2,1735920000,1735923599,97521.36,98444.42,1735921610,97406.54,1735920716,97868.2,322111,157428,164683,0,1899.91498,186199967.238505,1061.6085,104035759.381857,838.30648,82164207.8568456,0,0,2025-01-03 16:00:00+00:00
HOUR,1735923600,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,97868.2,98299.76,97837.63,98026.0,1735923600,1735927199,97868.21,98299.76,1735925905,97837.63,1735923687,98026.0,195917,94302,101615,0,799.71144,78436434.2572676,371.56531,36443428.9636494,428.14613,41993005.2936182,0,0,2025-01-03 17:00:00+00:00
HOUR,1735927200,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,98026.0,98697.86,98000.0,98527.98,1735927200,1735930799,98025.99,98697.86,1735930186,98000.0,1735927261,98527.98,165566,89292,76274,0,813.64324,80058357.7590923,416.86107,41016550.8077346,396.78217,39041806.9513577,0,0,2025-01-03 18:00:00+00:00
HOUR,1735930800,954,binance,BTCUSDT,BTC-USDT,BTC,USDT,1,7,,98527.98,98976.91,98491.53,98592.01,1735930800,1735934399,98527.97,98976.91,1735931980,98491.53,1735930954,98592.01,180335,87647,92688,0,1070.42711,105694779.464365,486.36586,48028389.6538208,584.06125,57666389.8105876,0,0,2025-01-03 19:00:00+00:00
